"Data Source","World Development Indicators",

"Last Updated Date","2017-06-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Cuba","CUB","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.46700000762939","3.43400001525879","3.43099999427795","3.98200011253357","7.60900020599365","6.95900011062622","6.49300003051758","5.66300010681152","5.7480001449585","4.9210000038147","3.73300004005432","3.00300002098084","2.09100008010864","1.6710000038147","1.68700003623962","1.7039999961853","1.74100005626678","1.36500000953674","1.47000002861023","2.36400008201599","2.91700005531311","3.15499997138977","2.99799990653992","2.45000004768372","2.63000011444092","2.63100004196167",
"Curacao","CUW","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.8270001411438","15.1820001602173","7.83199977874756","4.06799983978271","8.03999996185303","14.8339996337891","6.3289999961853","3.00999999046326","5.21299982070923","3.32399988174438","2.72000002861023","2.7279999256134","3.84800004959106","3.57500004768372","4.54400014877319","3.94099998474121","3.53800010681152","3.26699995994568","5.29500007629395","6.1399998664856","8.06900024414063","12.4060001373291","16.4699993133545","16.9220008850098","15.076000213623","11.6079998016357",
"Czech Republic","CZE","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.47000002861023","2.9539999961853","3.42600011825562","3.58200001716614","3.40300011634827","3.29099988937378","3.61700010299683","4.62200021743774","7.25","7.44500017166138","6.78700017929077","5.85599994659424","5.92999982833862","7.11199998855591","6.44700002670288","5.80800008773804","4.21700000762939","3.45499992370605","5.84200000762939","6.38100004196167","5.80399990081787","6.02799987792969","5.90500020980835","5.09899997711182","4.24700021743774","3.30999994277954",
"Germany","DEU","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.44000005722046","4.93100023269653","6.47499990463257","7.56699991226196","7.07299995422363","8.26000022888184","9.32299995422363","9.29899978637695","8.56599998474121","7.64599990844727","7.76999998092651","8.69400024414063","10.173999786377","11.253999710083","11.3929996490479","10.3149995803833","8.54500007629395","7.42199993133545","8.10599994659424","7.36499977111816","6.0310001373291","5.5479998588562","5.4980001449585","5.27799987792969","4.96999979019165","4.5789999961853",
"Djibouti","DJI","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.28499984741211","6.3439998626709","6.21700000762939","6.28800010681152","6.24100017547607","6.22300004959106","6.24900007247925","6.25600004196167","6.28599977493286","6.23799991607666","6.24100017547607","6.24700021743774","6.22900009155273","6.21099996566772","6.21000003814697","6.23400020599365","6.24100017547607","6.25699996948242","6.18599987030029","6.20599985122681","6.22800016403198","6.15100002288818","6.10900020599365","6.05299997329712","6.07800006866455","6.08099985122681",
"Dominica","DMA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.30599975585938","8.29800033569336","10.4020004272461","7.20599985122681","5.63100004196167","5.53499984741211","4.50099992752075","3.86999988555908","4.52799987792969","4.05499982833862","3.62899994850159","4.25099992752075","5.10300016403198","5.00899982452393","4.44099998474121","3.33500003814697","3.45099997520447","3.16799998283386","6.6269998550415","8.35799980163574","7.6729998588562","7.51200008392334","6.75400018692017","6.38899993896484","5.93100023269653","5.78399991989136",
"Dominican Republic","DOM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8319997787476","12.5319995880127","12.2229995727539","10.3929996490479","10.5159997940063","10.8229999542236","9.95400047302246","9.19900035858154","8.82100009918213","8.7519998550415","11.871000289917","14.5109996795654","10.6700000762939","11.7329998016357","11.4469995498657","10.6440000534058","9.41600036621094","8.90499973297119","9.76399993896484","8.44900035858154","10.0419998168945","9.63099956512451","9.49499988555908","9.13700008392334","9.04100036621094","8.99899959564209",
"Algeria","DZA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5970001220703","19.5370006561279","19.6340007781982","20.5610008239746","23.4139995574951","24.5370006561279","21.2999992370605","21.5300006866455","21.757999420166","24.9619998931885","22.867000579834","21.7019996643066","19.9160003662109","15.1730003356934","13.1230001449585","10.576000213623","11.8579998016357","9.6230001449585","8.54500007629395","8.0629997253418","8.43900012969971","9.55799961090088","8.26500034332275","9.04599952697754","9.16699981689453","9.20199966430664",
"East Asia & Pacific (excluding high income)","EAP","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.79517168987931","4.39350295171752","4.45918162825897","4.76231648556739","4.5407655687293","4.5939998325583","4.69481164561414","5.01550632113981","5.0889894637645","4.98102635113091","5.08989094794117","5.10732593227532","4.98459309779011","5.05723173034822","4.93896189729721","4.74109800293814","4.46611880324356","4.87953429895969","4.84407231491813","4.60426211234037","4.71232729462371","4.69482362764407","4.81119998165764","4.90544481828872","4.87869252316738","4.84888674950764",
"Early-demographic dividend","EAR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.71043940990354","4.91140582295585","5.07986705255268","5.20283370048605","5.26360251927147","5.27655861593778","5.46845873569527","5.24624266320688","5.58629433417213","5.76593203921195","5.72449803809507","6.2546261788134","6.02897542840481","5.84260487892534","5.86753103711342","5.56072798869732","5.19288128674572","5.21027767196401","5.44284268350524","4.95120642514749","5.02081269002205","4.97732632935919","4.95558699594591","4.92193112292045","4.90451874973739","4.84486652162309",
"East Asia & Pacific","EAS","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.59633571521058","4.26585314428267","4.35558739911244","4.63036222561734","4.43311733265369","4.49824008807131","4.59044779520716","5.05148319045066","5.14863057577474","4.99147731174727","5.10403482701901","5.13123548566189","5.0172887719251","5.0356556707246","4.89903002356676","4.69715965754505","4.41491938393555","4.79246762417773","4.86597558329276","4.64501654250792","4.6925880805935","4.65940157404676","4.75125312316496","4.81792582583455","4.78727983591328","4.74400192770135",
"Europe & Central Asia (excluding high income)","ECA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2680238156982","7.71027524293497","7.88545799515992","8.88854267771357","8.87217200009248","9.17882367931344","10.0921630564429","11.0497040949271","11.2879383385585","10.1974673472669","9.92922604393236","9.65030106450756","9.49026138837771","9.28960036027942","8.66689704872818","8.48944055666619","7.89221894605541","7.85619991038331","9.81627694584354","9.04112593635291","8.32225653420745","7.71410658088972","7.71499961785153","7.96943268937951","7.99684328201685","8.0133163911127",
"Europe & Central Asia","ECS","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.6555902414127","7.96296452804841","8.89660169303407","9.67071357904046","9.28259144705813","9.5187398287327","9.72180553009057","9.79231671020824","9.77827112472332","9.00761901035226","8.59275653176347","8.73042427947076","8.84389083883353","8.85666932027507","8.41910457131008","7.90611949102369","7.10055424813447","7.09845815355964","9.302613720904","9.29185608810633","8.92899893764061","9.13270926499768","9.35246028169333","9.08227520956531","8.65185397797462","8.19736603686615",
"Ecuador","ECU","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.55299997329712","6.97200012207031","6.48799991607666","5.54099988937378","5.37400007247925","8.12600040435791","7.07399988174438","8.57400035858154","10.4010000228882","6.2810001373291","6.93200016021729","5.84999990463257","9.05200004577637","6.56300020217896","5.63700008392334","5.36899995803833","4.37900018692017","5.40999984741211","5.13199996948242","4.04500007629395","3.3199999332428","3.62299990653992","3.31100010871887","3.04800009727478","3.8970000743866","4.35799980163574",
"Egypt, Arab Rep.","EGY","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.42199993133545","5.31300020217896","6.53900003433228","6.57999992370605","6.93599987030029","5.55299997329712","5.21199989318848","4.86199998855591","4.88500022888184","5.42600011825562","5.46999979019165","6.15100002288818","6.81799983978271","6.43699979782104","6.98699998855591","6.44899988174438","5.5789999961853","4.97300004959106","4.85300016403198","4.82600021362305","8.73200035095215","9.09099960327148","9.58699989318848","9.74699974060059","9.36800003051758","8.44600009918213",
"Euro area","EMU","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.89524379551247","7.31493565745134","9.11609532285285","10.1987428616945","9.67036942583776","10.1570635162847","10.1474118012173","9.62357295212554","8.93768079030903","8.02399094537256","7.27480755228674","7.65587545349084","8.14199735063212","8.4613125377019","8.20014956645819","7.4793985329611","6.64498292703231","6.88849589422786","9.43548811594481","9.99561332451577","9.98192328185479","11.2211735113851","11.8954036631309","11.4504871233744","10.6598276232309","9.75791784522591",
"Eritrea","ERI","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.73199987411499","6.73000001907349","6.95699977874756","6.99599981307983","7.19199991226196","6.92999982833862","7.09200000762939","7.11600017547607","7.05399990081787","7.05399990081787","6.86600017547607","7.22399997711182","7.11899995803833","7.00400018692017","7.03700017929077","6.9520001411438","6.94199991226196","6.70599985122681","6.8730001449585","6.79199981689453","6.83599996566772","6.74700021743774","6.62599992752075","6.58500003814697","6.72800016403198","6.80700016021729",
"Spain","ESP","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1110000610352","13.6350002288818","18.5499992370605","19.9869995117188","18.0499992370605","17.7240009307861","16.2450008392334","13.7810001373291","10.8680000305176","9.5649995803833","7.38299989700317","7.8899998664856","8.28999996185303","8.35400009155273","7.1399998664856","6.3600001335144","6.4210000038147","10.0600004196167","17.6499996185303","19.5709991455078","21.0410003662109","24.5739994049072","25.5960006713867","23.5970001220703","20.7800006866455","17.8740005493164",
"Estonia","EST","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.39300000667572","3.83200001716614","6.43300008773804","7.19299983978271","10.3680000305176","10.5480003356934","11.2200002670288","10.4399995803833","12.9259996414185","14.9770002365112","12.9750003814697","11.3030004501343","12.1549997329712","11.5780000686646","9.14000034332275","6.24100017547607","5.3899998664856","5.76999998092651","16.69700050354","19.3229999542236","13.081000328064","10.9370002746582","9.10999965667725","7.8730001449585","6.21799993515015","7.06400012969971",
"Ethiopia","ETH","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.98099994659424","2.97399997711182","2.83100008964539","2.83999991416931","2.84800004959106","2.85899996757507","3.35999989509583","3.94700002670288","4.63199996948242","3.03900003433228","3.85400009155273","3.5","3.17799997329712","2.88299989700317","2.75999999046326","2.87899994850159","2.84899997711182","2.91599988937378","3.05399990081787","2.99200010299683","2.90000009536743","3.09999990463257","2.99900007247925","2.84500002861023","2.9449999332428","3.125",
"European Union","EUU","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.7084689910504","8.39467396499422","9.96679065746612","10.5151092021082","9.74825957893397","9.82820927846429","9.4325090225812","8.8848509270502","8.75283573210886","8.32074708534728","7.8680549098785","8.33111237576298","8.50626935434004","8.71607625473612","8.35068306778869","7.61398164612782","6.61706843305705","6.60125921176433","8.96693376930566","9.58886577270737","9.5624697172316","10.403539900779","10.8143964781822","10.0995434540922","9.28008142306098","8.41560702767342",
"Fragile and conflict affected situations","FCS","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.99831089852181","6.05660311622545","6.25468243310235","6.00413112432504","5.96693296131451","6.3177257960293","6.40618378048762","6.1529858790035","5.84229443738418","5.96768094961359","6.2177259056097","6.36348782917077","7.17644702255294","7.25638694569628","6.72911227373611","6.76274524995087","6.85101105784438","6.91909048098345","6.39482805039545","6.25029194248182","6.27355952594202","6.28126288899256","6.26812790000771","6.45723328322707","6.64157555568936","6.67812663735921",
"Finland","FIN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.80999994277954","13.3269996643066","17.7800006866455","17.80299949646","18.0459995269775","15.914999961853","14.8909997940063","13.0620002746582","11.1180000305176","10.4770002365112","9.98499965667725","10.7760000228882","11.121000289917","10.3109998703003","8.26299953460693","7.49399995803833","6.6269998550415","6.15899991989136","8.96100044250488","9.14599990844727","8.47200012207031","8.32699966430664","8.83800029754639","9.3439998626709","9.92399978637695","9.41899967193604",
"Fiji","FJI","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.93300008773804","4.49300003051758","4.88299989700317","4.69199991226196","4.41900014877319","4.78200006484985","5.42000007629395","7.18800020217896","6.73000001907349","6.29300022125244","4.94500017166138","6.64400005340576","6.83300018310547","3.77099990844727","3.68400001525879","5.19999980926514","6.75500011444092","7.02400016784668","6.94099998474121","7.10400009155273","7.18800020217896","7.18900012969971","7.15199995040894","7.12099981307983","6.55399990081787","6.32000017166138",
"France","FRA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.25899982452393","8.19900035858154","9.72500038146973","11.1339998245239","10.2659997940063","11.1149997711182","11.5539999008179","10.9169998168945","10.91100025177","9.03899955749512","7.50099992752075","8.19600009918213","8.0649995803833","8.55099964141846","8.22299957275391","8.33500003814697","7.63299989700317","7.09000015258789","9.04300022125244","9.09200000762939","8.91399955749512","9.79100036621094","10.4230003356934","10.5500001907349","10.8030004501343","10.2790002822876",
"Faroe Islands","FRO","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7889995574951","17.6310005187988","19.5909996032715","19.3349990844727","17.6809997558594","19.1499996185303","16.3150005340576","18.8980007171631","18.4549999237061","18.0149993896484","17.5879993438721","15.9799995422363","17.0930004119873","16.5629997253418","15.2700004577637","15.8059997558594","16.3479995727539","16.8959999084473","15.8400001525879","14.6780004501343","14.6820001602173","14.585000038147","14.5699996948242","16.3290004730225","16.4090003967285","16.4230003356934",
"United Kingdom","GBR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.43099975585938","11.5930004119873","12.378999710083","11.4219999313354","10.0880002975464","9.68000030517578","8.08899974822998","6.88299989700317","6.77699995040894","6.1399998664856","5.18499994277954","5.61199998855591","5.42899990081787","4.93800020217896","5.15399980545044","5.70900011062622","5.53599977493286","6.07200002670288","8.52000045776367","8.56400012969971","8.64299964904785","8.32299995422363","7.94099998474121","6.37099981307983","5.46000003814697","5.06599998474121",
"Georgia","GEO","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2469997406006","13.0450000762939","12.8229999542236","13.33899974823","11.3000001907349","13.78600025177","13.7180004119873","15.3009996414185","15.2379999160767","11.1560001373291","11.6129999160767","14.0200004577637","11.4799995422363","13.3319997787476","14.7980003356934","15.2569999694824","13.9460000991821","16.867000579834","18.19700050354","17.886999130249","16.6749992370605","16.1070003509521","16.4619998931885","13.9670000076294","13.3870000839233","12.8610000610352",
"Ghana","GHA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.55299997329712","3.53699994087219","4.0770001411438","5.11700010299683","7.00099992752075","7.62599992752075","6.97100019454956","7.37900018692017","9.25800037384033","10.0860004425049","6.97800016403198","8.42000007629395","6.09000015258789","5.01700019836426","4.70100021362305","3.55999994277954","8.72700023651123","5.3439998626709","7.80200004577637","3.87299990653992","3.82200002670288","3.93300008773804","5.03599977493286","4.85300016403198","5.1729998588562","5.3600001335144",
"Gibraltar","GIB","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.20800018310547","6.23000001907349","6.26900005340576","6.26300001144409","6.28499984741211","6.30499982833862","6.31899976730347","6.32299995422363","6.33500003814697","6.32100009918213","6.34700012207031","6.36399984359741","6.3270001411438","6.35500001907349","6.375","6.37400007247925","6.36899995803833","6.42399978637695","6.34600019454956","6.38199996948242","6.37599992752075","6.3730001449585","6.42700004577637","6.39699983596802","6.34800004959106","6.30200004577637",
"Gambia, The","GMB","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6119995117188","21.4930000305176","21.5030002593994","21.1630001068115","21.4720001220703","21.5359992980957","21.5809993743896","21.9209995269775","22.0149993896484","22.0419998168945","22.0440006256104","21.6480007171631","22.05299949646","22.0230007171631","21.6420001983643","21.6760005950928","21.7310009002686","21.7740001678467","21.7679996490479","21.7409992218018","21.2689990997314","21.7000007629395","21.6770000457764","21.5370006561279","21.5629997253418","21.6410007476807",
"Guinea-Bissau","GNB","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.23099994659424","6.17799997329712","6.18100023269653","6.20900011062622","6.23999977111816","6.24599981307983","6.28999996185303","5.89300012588501","6.46799993515015","6.21500015258789","6.25799989700317","6.21500015258789","6.24399995803833","6.27899980545044","6.2979998588562","6.25799989700317","6.25899982452393","6.24300003051758","6.22700023651123","6.22800016403198","6.28999996185303","6.09899997711182","6.12400007247925","6.14599990844727","6.1100001335144","6.08300018310547",
"Equatorial Guinea","GNQ","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.30299997329712","6.77500009536743","6.32100009918213","6.35200023651123","6.30600023269653","7.08900022506714","8.73600006103516","6.38899993896484","6.44099998474121","7.72300004959106","7.24100017547607","6.50500011444092","6.47700023651123","6.93200016021729","6.48600006103516","6.34700012207031","6.67700004577637","6.74200010299683","6.48600006103516","6.32499980926514","6.57100009918213","6.59100008010864","6.37599992752075","6.46500015258789","6.77600002288818","7.19899988174438",
"Greece","GRC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.89400005340576","5.06799983978271","5.80800008773804","6.20100021362305","6.38700008392334","6.30000019073486","6.49100017547607","7.21400022506714","7.82200002670288","7.56400012969971","7.02500009536743","6.5149998664856","6.10099983215332","6.49599981307983","6.28900003433228","5.73999977111816","5.27299976348877","5.15999984741211","6.99900007247925","10.0939998626709","15.2030000686646","21.6040000915527","24.5340003967285","23.6620006561279","21.8129997253418","20.3500003814697",
"Grenada","GRD","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.76799988746643","2.1489999294281","2.49799990653992","2.89199995994568","2.31900000572205","3.41199994087219","2.21099996566772","2.16599988937378","1.62800002098083","1.19900000095367","1.11300003528595","2.67899990081787","2.90899991989136","2.67799997329712","2.09899997711182","1.51199996471405","2.10400009155273","2.35199999809265","2.59699988365173","3.42899990081787","2.86400008201599","2.43799996376038","3.05999994277954","2.70600008964539","2.07999992370605","2.04900002479553",
"Guam","GUM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.35700011253357","3.72399997711182","5.22499990463257","7.18699979782104","7.44600009918213","7.80399990081787","9.01700019836426","7.23199987411499","13.7209997177124","14.3889999389648","12.5030002593994","12.66100025177","10.0279998779297","7.68699979782104","6.40299987792969","6.97200012207031","7.25699996948242","8.22500038146973","8.87899971008301","7.37200021743774","11.4409999847412","11.1750001907349","10.5469999313354","10.6940002441406","10.3920001983643","10.2150001525879",
"Guyana","GUY","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.8769998550415","8.55000019073486","8.54300022125244","8.58399963378906","8.70499992370605","9.14099979400635","9.59700012207031","9.70100021362305","9.77200031280518","9.94099998474121","9.98700046539307","10.5089998245239","10.2069997787476","9.93099975585938","8.61400032043457","8.6540002822876","8.34500026702881","9.22700023651123","9.0310001373291","8.90799999237061","8.81799983978271","9.03699970245361","9.08699989318848","9.43000030517578","9.27299976348877","9.1560001373291",
"High income","HIC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.46679522773699","7.0592332050968","7.61186335554878","7.55572704099996","7.02569223175771","7.07093045930283","6.75716272066534","6.73563791075231","6.61558513581349","6.16371521109819","6.24185200851601","6.81602464248383","7.00889878296601","6.77333160814038","6.40244651722551","5.86935791834872","5.38077004832305","5.76364920682283","8.27141081984712","8.46807641457799","7.94708054968631","7.93364765446126","7.89470967785577","7.18840861028591","6.59614791535004","6.1349146267497",
"Hong Kong SAR, China","HKG","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.92999994754791","2.00099992752075","1.97599995136261","2.03099989891052","3.39400005340576","3.11800003051758","2.32299995422363","4.99900007247925","6.94899988174438","5.57200002670288","6.02699995040894","8.34200000762939","9.13399982452393","7.6710000038147","6.52500009536743","5.62900018692017","4.54699993133545","4.06400012969971","6.08099985122681","5.01800012588501","3.98099994659424","3.78600001335144","3.76900005340576","3.55800008773804","3.58299994468689","3.76300001144409",
"Honduras","HND","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.84500002861023","2.66300010681152","2.67400002479553","2.76999998092651","2.72199988365173","3.61299991607666","2.74399995803833","3.30699992179871","3.82299995422363","3.74000000953674","3.93700003623962","3.53200006484985","4.57999992370605","4.81699991226196","3.22900009155273","2.43300008773804","2.28699994087219","2.45600008964539","2.75","3.92199993133545","3.42199993133545","3.10599994659424","3.08699989318848","4.34800004959106","4.69799995422363","4.3270001411438",
"Heavily indebted poor countries (HIPC)","HPC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.69138572018699","5.61480289882713","5.70492373602505","5.64661550038901","5.55192250657616","5.70946576914825","5.54476065475787","5.73089730914084","5.80755038405421","5.75008600224827","5.75282249497303","5.68288888364056","5.7727331670241","5.68830478405024","5.65267135463238","5.65283935425633","5.79485418954961","5.52495061507381","5.56729933984349","5.45383415742843","5.43428020878791","5.09480848459517","5.12600819411277","5.18269746578359","5.25652622118259","5.31261105682598",
"Croatia","HRV","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0979995727539","9.71700000762939","8.55200004577637","9.67700004577637","9.53699970245361","9.19600009918213","9.10000038146973","10.6269998550415","12.8240003585815","15.3380002975464","15.2569999694824","13.1890001296997","12.4879999160767","12.2829999923706","11.5120000839233","9.75699996948242","8.76000022888184","7.00799989700317","7.91499996185303","11.0920000076294","13.6709995269775","15.9040002822876","17.6620006561279","16.4330005645752","15.6579999923706","12.8409996032715",
"Haiti","HTI","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0509996414185","11.0930004119873","11.1099996566772","11.2969999313354","10.451000213623","10.6180000305176","10.6440000534058","10.6450004577637","6.22900009155273","6.97800016403198","7.86299991607666","8.83699989318848","9.89999961853027","11.043999671936","12.2639999389648","13.5410003662109","14.5509996414185","13.7530002593994","12.9759998321533","12.58899974823","12.173999786377","12.2290000915527","12.1059999465942","12.0930004119873","11.6859998703003","11.4069995880127",
